nvdjpwhenax325vk.onion;230215492480;True;DisplaySymbols;;3;5
nvdjpwhenax325vk.onion;230215495394;True;DisplayOverlay;;3;;-4;-5;djymtjkwgln45uwn.onion;-4,110493;-4,258846;0,363101479286107;0,64183935231875;nvdjpwhenax325vk.onion;-3,686977;-3,348222;0,377206538887733;0,611511349311798;
nvdjpwhenax325vk.onion;230215495394;True;DisplayOverlay;;3;;-4;-5;djymtjkwgln45uwn.onion;-4,110493;-4,258846;0,363101479286107;0,64183935231875;nvdjpwhenax325vk.onion;-3,686977;-3,348222;0,377206538887733;0,611511349311798;
nvdjpwhenax325vk.onion;230215495408;True;DisplayOverlay;;3;;-4;-5;nvdjpwhenax325vk.onion;-3,690153;-3,348222;0,377100764201266;0,611511349311798;djymtjkwgln45uwn.onion;-4,114034;-4,258846;0,362983547776205;0,64183935231875;
nvdjpwhenax325vk.onion;230215495409;True;DisplayOverlay;;3;;-4;-5;nvdjpwhenax325vk.onion;-3,690153;-3,348222;0,377100764201266;0,611511349311798;djymtjkwgln45uwn.onion;-4,114034;-4,258846;0,362983547776205;0,64183935231875;
nvdjpwhenax325vk.onion;230215495543;True;DisplayOverlay;;3;;1;-5;djymtjkwgln45uwn.onion;2,654423;-3,454304;0,588404618532062;0,615044371532089;nvdjpwhenax325vk.onion;1,056998;-3,463882;0,535202944787599;0,615363363085233;
nvdjpwhenax325vk.onion;230215495550;True;DisplayOverlay;;3;;1;-5;djymtjkwgln45uwn.onion;2,654423;-3,454304;0,588404618532062;0,615044371532089;nvdjpwhenax325vk.onion;1,056998;-3,463882;0,535202944787599;0,615363363085233;
nvdjpwhenax325vk.onion;230215495567;True;DisplayOverlay;;3;;1;-5;nvdjpwhenax325vk.onion;1,057908;-3,463882;0,5352332534715;0,615363363085233;djymtjkwgln45uwn.onion;2,656709;-3,454304;0,588480751532125;0,615044371532089;
nvdjpwhenax325vk.onion;230215495577;True;DisplayOverlay;;3;;1;-5;nvdjpwhenax325vk.onion;1,057908;-3,463882;0,5352332534715;0,615363363085233;djymtjkwgln45uwn.onion;2,656709;-3,454304;0,588480751532125;0,615044371532089;
nvdjpwhenax325vk.onion;230215500121;True;DisplaySymbols;;4;5
nvdjpwhenax325vk.onion;230215500300;False;DisplaySymbols;;2;3
nvdjpwhenax325vk.onion;230215500416;False;DisplayOverlay;;2;;-6;-4;djymtjkwgln45uwn.onion;-4,385515;-3,200744;0,353941967914498;0,606599643264329;nvdjpwhenax325vk.onion;-4,064635;-5,305404;0,364628776508069;0,676694608779923;
nvdjpwhenax325vk.onion;230215500428;False;DisplayOverlay;;2;;-6;-4;djymtjkwgln45uwn.onion;-4,385515;-3,200744;0,353941967914498;0,606599643264329;nvdjpwhenax325vk.onion;-4,064635;-5,305404;0,364628776508069;0,676694608779923;
nvdjpwhenax325vk.onion;230215500436;False;DisplayOverlay;;2;;-6;-4;nvdjpwhenax325vk.onion;-4,068136;-5,305404;0,364512163112269;0,676694608779923;djymtjkwgln45uwn.onion;-4,389292;-3,200744;0,353816191243555;0,606599643264329;
nvdjpwhenax325vk.onion;230215500444;False;DisplayOverlay;;2;;-6;-4;nvdjpwhenax325vk.onion;-4,068136;-5,305404;0,364512163112269;0,676694608779923;djymtjkwgln45uwn.onion;-4,389292;-3,200744;0,353816191243555;0,606599643264329;
nvdjpwhenax325vk.onion;230215500767;False;DisplayOverlay;;2;;6;-3;djymtjkwgln45uwn.onion;7,256246;-1,36009;0,741666707956988;0,54529731667542;nvdjpwhenax325vk.onion;5,826454;-1,396;0,694047993836689;0,546493286860759;
nvdjpwhenax325vk.onion;230215500768;False;DisplayOverlay;;2;;6;-3;djymtjkwgln45uwn.onion;7,256246;-1,36009;0,741666707956988;0,54529731667542;nvdjpwhenax325vk.onion;5,826454;-1,396;0,694047993836689;0,546493286860759;
nvdjpwhenax325vk.onion;230215500788;False;DisplayOverlay;;2;;6;-3;nvdjpwhenax325vk.onion;5,831472;-1,396;0,69421510847158;0,546493286860759;djymtjkwgln45uwn.onion;7,262496;-1,36009;0,741874858818863;0,54529731667542;
nvdjpwhenax325vk.onion;230215500802;False;DisplayOverlay;;2;;6;-3;nvdjpwhenax325vk.onion;5,831472;-1,396;0,69421510847158;0,546493286860759;djymtjkwgln45uwn.onion;7,262496;-1,36009;0,741874858818863;0,54529731667542;
nvdjpwhenax325vk.onion;230215501179;False;DisplayOverlay;;2;;6;-3;djymtjkwgln45uwn.onion;7,089363;-2,395558;0,736108728977192;0,579783215331948;nvdjpwhenax325vk.onion;6,682516;-1,991704;0,722558833625923;0,566332996404312;
nvdjpwhenax325vk.onion;230215501190;False;DisplayOverlay;;2;;6;-3;djymtjkwgln45uwn.onion;7,089363;-2,395558;0,736108728977192;0,579783215331948;nvdjpwhenax325vk.onion;6,682516;-1,991704;0,722558833625923;0,566332996404312;
nvdjpwhenax325vk.onion;230215501218;False;DisplayOverlay;;2;;6;-3;nvdjpwhenax325vk.onion;6,688272;-1,991704;0,722750531882862;0,566332996404312;djymtjkwgln45uwn.onion;7,095469;-2,395558;0,736312083809442;0,579783215331948;
nvdjpwhenax325vk.onion;230215501228;False;DisplayOverlay;;2;;6;-3;nvdjpwhenax325vk.onion;6,688272;-1,991704;0,722750531882862;0,566332996404312;djymtjkwgln45uwn.onion;7,095469;-2,395558;0,736312083809442;0,579783215331948;
nvdjpwhenax325vk.onion;230215501508;False;DisplayOverlay;;2;;6;-3;djymtjkwgln45uwn.onion;7,418665;-1,380668;0,747076010018429;0,545982660574248;nvdjpwhenax325vk.onion;5,685106;-1,820484;0,68934043666611;0,560630576734314;
nvdjpwhenax325vk.onion;230215501523;False;DisplayOverlay;;2;;6;-3;nvdjpwhenax325vk.onion;5,690003;-1,820484;0,689503533435123;0,560630576734314;djymtjkwgln45uwn.onion;7,425055;-1,380668;0,747288829862787;0,545982660574248;
nvdjpwhenax325vk.onion;230215501530;False;DisplayOverlay;;2;;6;-3;djymtjkwgln45uwn.onion;7,418665;-1,380668;0,747076010018429;0,545982660574248;nvdjpwhenax325vk.onion;5,685106;-1,820484;0,68934043666611;0,560630576734314;
nvdjpwhenax325vk.onion;230215501541;False;DisplayOverlay;;2;;6;-3;nvdjpwhenax325vk.onion;5,690003;-1,820484;0,689503533435123;0,560630576734314;djymtjkwgln45uwn.onion;7,425055;-1,380668;0,747288829862787;0,545982660574248;
nvdjpwhenax325vk.onion;230215501705;False;DisplayOverlay;;2;;6;-3;djymtjkwgln45uwn.onion;7,2273;-2,095873;0,740702674240709;0,569802312423152;nvdjpwhenax325vk.onion;5,681503;-2,017099;0,689220440640145;0,56717876511194;
nvdjpwhenax325vk.onion;230215501714;False;DisplayOverlay;;2;;6;-3;djymtjkwgln45uwn.onion;7,2273;-2,095873;0,740702674240709;0,569802312423152;nvdjpwhenax325vk.onion;5,681503;-2,017099;0,689220440640145;0,56717876511194;
nvdjpwhenax325vk.onion;230215501726;False;DisplayOverlay;;2;;6;-3;nvdjpwhenax325vk.onion;5,686397;-2,017099;0,689383442123801;0,56717876511194;djymtjkwgln45uwn.onion;7,233525;-2,095873;0,740909983415266;0,569802312423152;
nvdjpwhenax325vk.onion;230215501735;False;DisplayOverlay;;2;;6;-3;nvdjpwhenax325vk.onion;5,686397;-2,017099;0,689383442123801;0,56717876511194;djymtjkwgln45uwn.onion;7,233525;-2,095873;0,740909983415266;0,569802312423152;
nvdjpwhenax325vk.onion;230215501789;False;DisplayOverlay;;2;;6;-3;djymtjkwgln45uwn.onion;6,749536;-2,045048;0,724790908989271;0,568109599821829;nvdjpwhenax325vk.onion;6,212094;-2,266419;0,706891586480863;0,57548228048096;
nvdjpwhenax325vk.onion;230215501792;False;DisplayOverlay;;2;;6;-3;djymtjkwgln45uwn.onion;6,749536;-2,045048;0,724790908989271;0,568109599821829;nvdjpwhenax325vk.onion;6,212094;-2,266419;0,706891586480863;0,57548228048096;
nvdjpwhenax325vk.onion;230215501796;False;DisplayOverlay;;2;;6;-3;nvdjpwhenax325vk.onion;6,217445;-2,266419;0,707069801859818;0,57548228048096;djymtjkwgln45uwn.onion;6,75535;-2,045048;0,724984544715131;0,568109599821829;
nvdjpwhenax325vk.onion;230215501804;False;DisplayOverlay;;2;;6;-3;nvdjpwhenax325vk.onion;6,217445;-2,266419;0,707069801859818;0,57548228048096;djymtjkwgln45uwn.onion;6,75535;-2,045048;0,724984544715131;0,568109599821829;
